formula,AIC,BIC
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1156.164307,1228.700004
(correct_answer) ~ TMS_Type * pain + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1158.164304,1237.294155
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id),1153.231195,1199.390274
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|shown_letter),1154.694688,1200.853767
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),1154.928534,1207.681768
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),1155.127838,1207.881072
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),1156.268105,1209.021339
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1156.928531,1216.275919
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1156.821622,1216.169010
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1156.546433,1215.893821
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1158.821597,1224.763140
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1158.546432,1224.487975
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1158.371593,1224.313135
(correct_answer) ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1160.371588,1232.907285
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id),1153.468672,1199.627751
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|shown_letter),1154.802389,1200.961469
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),1155.172115,1207.925349
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),1155.321048,1208.074282
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),1156.383922,1209.137156
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1157.172115,1216.519503
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1157.019710,1216.367098
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1156.800756,1216.148144
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1159.019710,1224.961252
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1158.800756,1224.742298
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1158.569731,1224.511274
(correct_answer) ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1160.569728,1233.105424
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id),1155.301634,1208.054868
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|shown_letter),1156.577812,1209.331046
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),1157.024416,1216.371804
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),1157.177512,1216.524900
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),1158.154295,1217.501683
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1159.024416,1224.965958
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1158.893665,1224.835207
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1158.641873,1224.583415
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1160.893654,1233.429351
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1160.641866,1233.177563
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1160.438824,1232.974520
(correct_answer) ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1162.438705,1241.568556
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1154.457012,1233.586863
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1154.415969,1233.545820
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1156.244840,1241.968845
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1156.457017,1242.181022
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1155.995238,1241.719243
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1158.244836,1250.562996
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1158.244856,1250.563016
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1157.820277,1250.138436
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1160.244837,1259.157151
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1159.820219,1258.732532
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1159.820242,1258.732556
(correct_answer) ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1161.820219,1267.326687
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1159.269521,1238.399371
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1160.571561,1239.701412
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1160.992744,1246.716749
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1161.269615,1246.993620
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.130362,1247.854367
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1162.992741,1255.310901
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1162.992787,1255.310946
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1162.553615,1254.871774
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1164.992706,1263.905019
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1164.553607,1263.465920
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1164.553617,1263.465931
(correct_answer) ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1166.553603,1272.060070
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1160.322059,1239.451910
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1162.182443,1241.312294
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1162.036164,1247.760169
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1162.322075,1248.046080
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1163.720328,1249.444333
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1164.036230,1256.354390
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1164.036165,1256.354324
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1163.588785,1255.906944
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1166.036159,1264.948473
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1165.588764,1264.501078
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1165.588769,1264.501083
(correct_answer) ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1167.588765,1273.095233
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1152.160918,1244.479078
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1152.000825,1244.318984
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1154.000825,1252.913138
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1154.160918,1253.073232
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1153.594569,1252.506882
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1155.996832,1261.503300
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1156.000819,1261.507287
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1155.594584,1261.101051
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1157.996836,1270.097458
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1157.581357,1269.681979
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1157.594617,1269.695239
(correct_answer) ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1159.582479,1278.277256
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1157.869833,1250.187992
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1157.836590,1250.154749
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1159.666402,1258.578716
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1159.869835,1258.782148
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1159.415310,1258.327624
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1161.666394,1267.172862
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1161.666402,1267.172870
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1161.240443,1266.746911
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1163.666384,1275.767006
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1163.240402,1275.341024
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1163.240429,1275.341051
(correct_answer) ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1165.240412,1283.935188
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1162.490164,1254.808324
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1163.805505,1256.123664
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1164.224715,1263.137029
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1164.490165,1263.402479
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1165.347518,1264.259832
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1166.224682,1271.731150
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1166.224666,1271.731134
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1165.764973,1271.271440
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1168.224670,1280.325292
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1167.764962,1279.865584
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1167.764962,1279.865584
(correct_answer) ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1169.764962,1288.459738
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id),1164.223634,1256.541793
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),1166.059906,1258.378066
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),1165.907785,1264.820098
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),1166.223660,1265.135973
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),1167.620336,1266.532650
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),1167.907809,1273.414277
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),1167.907781,1273.414248
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),1167.487006,1272.993473
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),1169.907756,1282.008378
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),1169.486979,1281.587601
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1169.487024,1281.587646
(correct_answer) ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),1171.486931,1290.181708
