formula,AIC,BIC
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5607.371902,5673.313444
correct_answer ~ TMS_Type * physical_symptoms + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5608.688598,5681.224295
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id),5602.816740,5648.975820
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|shown_letter),5661.115924,5707.275004
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),5602.250984,5655.004218
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),5603.409648,5656.162882
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),5662.677889,5715.431122
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5603.462410,5662.809798
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5602.944399,5662.291787
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5603.789433,5663.136821
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5604.262690,5670.204233
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5605.009435,5670.950978
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5604.316974,5670.258517
correct_answer ~ TMS_Type * discomfort + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5605.647022,5678.182718
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id),5607.533815,5660.287049
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|shown_letter),5680.353949,5733.107183
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter),5607.008928,5666.356316
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|participant_id:TMS_Type),5608.166361,5667.513749
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|shown_letter) + (1|shown_letter:TMS_Type),5682.032413,5741.379801
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5608.257968,5674.199511
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5607.723469,5673.665012
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5608.609745,5674.551288
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5609.058889,5681.594585
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5609.874467,5682.410164
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5609.154867,5681.690564
correct_answer ~ TMS_Type * sensations + session + problem_set + problem_order + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5610.507346,5689.637197
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5611.127986,5690.257837
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5666.199414,5745.329264
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5610.550434,5696.274439
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5611.751122,5697.475127
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5667.755767,5753.479772
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5611.788399,5704.106559
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5611.263503,5703.581662
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5612.133712,5704.451871
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5612.592338,5711.504652
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5613.380359,5712.292673
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5612.681279,5711.593593
correct_answer ~ TMS_Type * session + problem_set * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5614.020167,5719.526634
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5608.712547,5687.842398
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5651.950697,5731.080547
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5608.112820,5693.836825
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5609.260445,5694.984450
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5653.482115,5739.206120
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5609.347548,5701.665708
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5608.765737,5701.083896
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5609.660900,5701.979060
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5610.093336,5709.005649
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5610.904763,5709.817077
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5610.128953,5709.041267
correct_answer ~ TMS_Type * problem_set + session * problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5611.467077,5716.973545
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5612.521210,5691.651061
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5664.502406,5743.632257
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5611.966922,5697.690927
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5613.075835,5698.799840
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5666.009390,5751.733395
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5613.195042,5705.513202
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5612.617729,5704.935888
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5613.503856,5705.822016
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5613.941988,5712.854302
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5614.740712,5713.653025
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5613.978090,5712.890404
correct_answer ~ TMS_Type * problem_order + session * problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5615.312526,5720.818994
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5611.814649,5704.132809
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5652.897675,5745.215834
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5611.399620,5710.311934
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5612.708830,5711.621144
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5654.352954,5753.265267
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5612.693220,5718.199688
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5612.366262,5717.872730
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5612.911127,5718.417595
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5613.732300,5725.832922
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5614.221318,5726.321940
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5613.720033,5725.820655
correct_answer ~ TMS_Type * session * problem_set + problem_order + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5615.102790,5733.797566
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5614.158350,5706.476510
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5669.216605,5761.534765
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5613.532747,5712.445061
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5614.778523,5713.690837
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5670.718715,5769.631028
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5614.766011,5720.272479
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5614.241746,5719.748214
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5615.069107,5720.575575
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5615.566465,5727.667087
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5616.312481,5728.413103
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5615.604228,5727.704850
correct_answer ~ TMS_Type * session * problem_order + problem_set + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5616.940361,5735.635137
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5609.117945,5701.436104
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5652.513633,5744.831792
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5608.655163,5707.567476
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5609.656619,5708.568933
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5654.077639,5752.989953
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5609.948341,5715.454808
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5609.303737,5714.810204
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5610.231202,5715.737669
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5610.685739,5722.786361
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5611.531857,5723.632479
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5610.701540,5722.802162
correct_answer ~ TMS_Type * problem_set * problem_order + session + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5612.092047,5730.786823
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id),5613.364996,5705.683155
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|shown_letter),5665.354797,5757.672956
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter),5612.704397,5711.616711
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|participant_id:TMS_Type),5613.905860,5712.818174
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|shown_letter) + (1|shown_letter:TMS_Type),5666.897144,5765.809457
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter),5613.938710,5719.445177
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type),5613.338636,5718.845104
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|shown_letter:TMS_Type),5614.281582,5719.788050
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type),5614.666211,5726.766833
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|shown_letter:TMS_Type),5615.524424,5727.625046
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5614.744117,5726.844739
correct_answer ~ session * problem_set * problem_order + TMS_Type + pain + physical_symptoms + discomfort + sensations + (1|participant_id) + (1|shown_letter) + (1|participant_id:shown_letter) + (1|participant_id:TMS_Type) + (1|shown_letter:TMS_Type),5616.081441,5734.776217
